locus_tag	gene_name	start_site	end_site	gene_length
b2935	tktA	3079644	3081635	1992
b2936	loiP	3081913	3082671	759
b2937	speB	3082877	3083797	921
b2938	speA	3083935	3085911	1977
b2939	yqgB	3085920	3086051	132
b4784	yqgG	3086145	3086288	144
b2940	yqgC	3086187	3086402	216
b2941	yqgD	3086399	3086650	252
b2942	metK	3086706	3087860	1155
b2943	galP	3088284	3089678	1395
b2944	yggI	3089755	3090252	498
b2945	endA	3090347	3091054	708
b2946	rsmE	3091134	3091865	732
b2947	gshB	3091878	3092828	951
b2948	yqgE	3092937	3093500	564
b2949	yqgF	3093500	3093916	417
b2950	yggR	3094100	3095080	981
b2951	yggS	3095098	3095802	705
b2952	yggT	3095820	3096386	567
b2953	yggU	3096383	3096673	291
b2954	rdgB	3096681	3097274	594
b2955	hemW	3097267	3098403	1137
b2956	yggM	3098558	3099565	1008
b2957	ansB	3099682	3100728	1047
b2958	yggN	3100904	3101623	720
b2959	yggL	3101807	3102133	327
b2960	trmB	3102133	3102852	720
b2961	mutY	3103013	3104065	1053
b2962	yggX	3104093	3104368	276
b2963	mltC	3104433	3105512	1080
b2964	nupG	3105714	3106970	1257
b2965	speC	3107020	3109155	2136
b4785	yqgH	3109317	3109400	84
b2966	yqgA	3109553	3110260	708
b2967	pheV	3110366	3110441	76
b2968	yghD	3110590	3111126	537
b2969	yghE	3111128	3111988	861
b4786	yqhJ	3111266	3111325	60
b2970	yghF	3112054	3113049	996
b2971	yghG	3113067	3113477	411
b2972	pppA	3113543	3114352	810
b4466	yghJ	3114550	3119112	4563
b2975	glcA	3119597	3121279	1683
b2976	glcB	3121634	3123805	2172
b2977	glcG	3123827	3124231	405
b4467	glcF	3124236	3125459	1224
b4468	glcE	3125470	3126522	1053
b2979	glcD	3126522	3128021	1500
b2980	glcC	3128272	3129036	765
b2981	yghO	3129043	3130215	1173
b2982	insH9	3130214	3131194	981
b2983	yghQ	3131341	3132408	1068
b2984	yghR	3132454	3133212	759
b2985	yghS	3133244	3133957	714
b2986	yghT	3134131	3134823	693
b2987	pitB	3134872	3136371	1500
b2988	gss	3136663	3138522	1860
b2989	yghU	3138727	3139593	867
b2990	hybG	3139716	3139964	249
b2991	hybF	3139977	3140318	342
b2992	hybE	3140311	3140799	489
b2993	hybD	3140792	3141286	495
b2994	hybC	3141286	3142989	1704
b2995	hybB	3142986	3144164	1179
b2996	hybA	3144154	3145140	987
b2997	hybO	3145143	3146261	1119
b2998	yghW	3146450	3146737	288
b4658	yghX	3146856	3147691	836
b4755	yqhI	3147597	3147740	144
b3001	gpr	3147897	3148937	1041
b3002	yqhA	3148977	3149471	495
b3003	yghA	3149662	3150546	885
b3005	exbD	3150818	3151243	426
b3006	exbB	3151250	3151984	735
b3008	metC	3152236	3153423	1188
b3009	yghB	3153563	3154222	660
b3010	yqhC	3154262	3155218	957
b3011	yqhD	3155355	3156518	1164
b3012	dkgA	3156623	3157450	828
b3013	yqhG	3157650	3158576	927
b3014	yqhH	3158627	3158884	258
b4469	ygiQ	3158927	3161146	2220
b3017	ftsP	3161257	3162669	1413
b3018	plsC	3162744	3163481	738
b3019	parC	3163715	3165973	2259
b3020	ygiS	3166111	3167718	1608
b3021	mqsA	3167851	3168246	396
b3022	mqsR	3168248	3168544	297
b3023	ygiV	3168749	3169231	483
b3024	ygiW	3169284	3169676	393
b3025	qseB	3169828	3170487	660
b3026	qseC	3170484	3171833	1350
b3027	ygiZ	3171879	3172211	333
b3028	mdaB	3172530	3173111	582
b3029	ygiN	3173142	3173456	315
b3030	parE	3173504	3175396	1893
b3031	yqiA	3175425	3176006	582
b3032	cpdA	3176006	3176833	828
b3033	yqiB	3176858	3177280	423
b3034	nudF	3177281	3177910	630
b3035	tolC	3178115	3179596	1482
b3037	ygiB	3179744	3180415	672
b3038	ygiC	3180421	3181581	1161
b3039	ygiD	3181619	3182434	816
b3040	zupT	3182550	3183323	774
b4756	yqiD	3183381	3183551	171
b3041	ribB	3183813	3184466	654
b3042	ubiK	3184840	3185130	291
b3043	ygiL	3185414	3185965	552
b3046	yqiG	3186025	3189865	3841
b3044	insC5	3186187	3186552	366
b3045	insD5	3186510	3187415	906
b3047	yqiH	3189881	3190630	750
b3048	yqiI	3190632	3191696	1065
b3049	glgS	3191739	3191939	201
b3050	yqiJ	3192208	3192837	630
b3051	yqiK	3192864	3194525	1662
b4447	sibD	3194721	3194865	145
b4664	ibsD	3194766	3194825	60
b4611	sibE	3195097	3195240	144
b4666	ibsE	3195141	3195200	60
b3052	hldE	3195320	3196753	1434
b3053	glnE	3196801	3199641	2841
b3054	ygiF	3199664	3200965	1302
b3055	ygiM	3201207	3201827	621
b3056	cca	3201891	3203129	1239
b3057	bacA	3203310	3204131	822
b3058	folB	3204221	3204589	369
b3059	plsY	3204694	3205311	618
b3060	ttdR	3205324	3206256	933
b3061	ttdA	3206463	3207374	912
b3062	ttdB	3207371	3207976	606
b3063	ttdT	3208024	3209487	1464
b3064	tsaD	3209530	3210543	1014
b3065	rpsU	3210781	3210996	216
b3066	dnaG	3211107	3212852	1746
b3067	rpoD	3213047	3214888	1842
b3068	mug	3214967	3215473	507
b3069	ileX	3215598	3215673	76
b3070	nfeF	3215727	3216491	765
b3071	nfeR	3216779	3217402	624
b3072	aer	3217556	3219076	1521
b3073	patA	3219494	3220873	1380
b3074	ygjH	3220915	3221247	333
b3075	ebgR	3221466	3222449	984
b3076	ebgA	3222633	3225725	3093
b3077	ebgC	3225722	3226171	450
b3078	ygjI	3226234	3227667	1434
b3079	ygjJ	3227801	3228871	1071
b3080	ygjK	3228888	3231239	2352
b3081	fadH	3231665	3233683	2019
b3082	higA	3233728	3234144	417
b3083	higB	3234141	3234455	315
b3084	rlmG	3234739	3235875	1137
b3085	ygjP	3235960	3236463	504
b3086	ygjQ	3236540	3237232	693
b3087	ygjR	3237311	3238297	987
b3088	alx	3238580	3239545	966
b3089	sstT	3239944	3241188	1245
b3090	ygjV	3241193	3241744	552
b3091	uxaA	3241827	3243314	1488
b3092	uxaC	3243329	3244741	1413
b3093	exuT	3245224	3246522	1299
b3094	exuR	3246652	3247428	777
b4787	yqiM	3247668	3247751	84
b3095	yqjA	3247773	3248435	663
b3096	mzrA	3248439	3248822	384
b3097	yqjC	3248969	3249337	369
b3098	yqjD	3249375	3249680	306
b3099	yqjE	3249683	3250087	405
b3100	yqjK	3250077	3250376	300
b3101	yqjF	3250562	3250954	393
b3102	yqjG	3251024	3252010	987
b3103	yhaH	3252304	3252669	366
b3104	yhaI	3252911	3253267	357
b3105	yhaJ	3253318	3254214	897
b3106	yhaK	3254319	3255020	702
b3107	yhaL	3255043	3255207	165
b4470	cyuA	3255341	3256651	1311
b3110	cyuP	3256679	3258010	1332
b4471	tdcG	3258285	3259649	1365
b3113	tdcF	3259721	3260110	390
b3114	tdcE	3260124	3262418	2295
b3115	tdcD	3262452	3263660	1209
b3116	tdcC	3263686	3265017	1332
b3117	tdcB	3265039	3266028	990
b3118	tdcA	3266127	3267065	939
b3119	tdcR	3267380	3267598	219
b3120	yhaB	3267854	3268393	540
b3121	yhaC	3268415	3269602	1188
b3123	rnpB	3270216	3270592	377
b3124	garK	3270625	3271770	1146
b3125	garR	3271867	3272751	885
b3126	garL	3272787	3273557	771
b3127	garP	3273573	3274907	1335
b3128	garD	3275282	3276853	1572
b3129	prlF	3277002	3277337	336
b3130	yhaV	3277337	3277801	465
b3131	agaR	3277856	3278665	810
b3132	kbaZ	3278914	3280194	1281
b3133	agaV	3280217	3280690	474
b3134	agaW	3280701	3281102	402
b3135	agaA	3281122	3281625	504
b3136	agaS	3281976	3283130	1155
b3137	kbaY	3283143	3284003	861
b3138	agaB	3284170	3284646	477
b3139	agaC	3284685	3285488	804
b3140	agaD	3285478	3286269	792
b3141	agaI	3286270	3287025	756
b3142	yraH	3287426	3288010	585
b3143	yraI	3288090	3288785	696
b3144	yraJ	3288814	3291330	2517
b3145	yraK	3291341	3292432	1092
b3146	rsmI	3292475	3293335	861
b3147	lpoA	3293400	3295436	2037
b3148	yraN	3295394	3295789	396
b3149	diaA	3295809	3296399	591
b3150	dolP	3296409	3296984	576
b3151	yraQ	3297098	3298138	1041
b3152	yraR	3298211	3298846	636
b3153	yhbO	3298974	3299492	519
b3154	yhbP	3299472	3299915	444
b3155	yhbQ	3299966	3300268	303
b3156	yhbS	3300255	3300758	504
b3157	ubiT	3300752	3301276	525
b3158	ubiU	3301485	3302480	996
b3159	ubiV	3302489	3303367	879
b3160	yhbW	3303448	3304455	1008
b3161	mtr	3304573	3305817	1245
b3162	deaD	3305971	3307860	1890
b4685	yrbN	3307853	3307933	81
b3163	nlpI	3308040	3308924	885
b3164	pnp	3309033	3311168	2136
b4449	sraG	3311183	3311398	216
b3165	rpsO	3311415	3311684	270
b3166	truB	3311833	3312777	945
b3167	rbfA	3312777	3313178	402
b3168	infB	3313342	3316014	2673
b3169	nusA	3316039	3317526	1488
b3170	rimP	3317554	3318006	453
b3171	metY	3318213	3318289	77
b3172	argG	3318637	3319980	1344
b3173	yhbX	3319988	3321613	1626
b3174	leuU	3322072	3322158	87
b3175	secG	3322173	3322505	333
b3176	glmM	3322733	3324070	1338
b3177	folP	3324063	3324911	849
b3178	ftsH	3325001	3326935	1935
b3179	rlmE	3327035	3327664	630
b3180	yhbY	3327790	3328083	294
b3181	greA	3328239	3328715	477
b3182	dacB	3328963	3330396	1434
b3183	obgE	3330582	3331754	1173
b3184	yhbE	3331770	3332735	966
b3185	rpmA	3332862	3333119	258
b3186	rplU	3333140	3333451	312
b3187	ispB	3333710	3334681	972
b3188	sfsB	3334909	3335187	279
b3189	murA	3335235	3336494	1260
b3190	ibaG	3336549	3336803	255
b3191	mlaB	3336963	3337256	294
b3192	mlaC	3337256	3337891	636
b3193	mlaD	3337910	3338461	552
b3194	mlaE	3338466	3339248	783
b3195	mlaF	3339256	3340065	810
b3196	yrbG	3340275	3341252	978
b3197	kdsD	3341266	3342252	987
b3198	kdsC	3342273	3342839	567
b3199	lptC	3342836	3343411	576
b3200	lptA	3343380	3343937	558
b3201	lptB	3343944	3344669	726
b3202	rpoN	3344717	3346150	1434
b3203	hpf	3346173	3346460	288
b3204	ptsN	3346578	3347069	492
b3205	rapZ	3347115	3347969	855
b3206	npr	3347966	3348238	273
b3207	yrbL	3348452	3349084	633
b3208	mtgA	3349081	3349809	729
b3209	elbB	3349806	3350459	654
b4450	arcZ	3350577	3350697	121
b3210	arcB	3350689	3353025	2337
b3211	yhcC	3353121	3354050	930
b3212	gltB	3354725	3359185	4461
b3213	gltD	3359198	3360616	1419
b3214	gltF	3361176	3361940	765
b3215	yhcA	3362112	3362786	675
b3216	yhcD	3362807	3365188	2382
b4569	yhcE	3365185	3366929	1745
b3218	insH10	3365702	3366682	981
b3219	yhcF	3366926	3367642	717
b3220	yhcG	3367827	3368954	1128
b3221	nanQ	3369014	3369478	465
b3222	nanK	3369475	3370350	876
b3223	nanE	3370347	3371036	690
b3224	nanT	3371084	3372574	1491
b3225	nanA	3372683	3373576	894
b3226	nanR	3373698	3374489	792
b3227	dcuD	3374869	3376236	1368
b3228	sspB	3376279	3376776	498
b3229	sspA	3376782	3377420	639
b3230	rpsI	3377815	3378207	393
b3231	rplM	3378223	3378651	429
b3232	zapE	3378870	3379997	1128
b3233	zapG	3380191	3380589	399
b3234	degQ	3380743	3382110	1368
b3235	degS	3382200	3383267	1068
b3236	mdh	3383330	3384268	939
b3237	argR	3384703	3385173	471
b3238	yhcN	3385538	3385801	264
b3239	yhcO	3385857	3386129	273
b3240	aaeB	3386221	3388188	1968
b3241	aaeA	3388194	3389126	933
b3242	aaeX	3389134	3389337	204
b3243	aaeR	3389520	3390449	930
b3244	tldD	3390583	3392028	1446
b4472	yhdP	3392458	3396258	3801
b3247	rng	3396326	3397795	1470
b3248	yhdE	3397785	3398378	594
b3249	mreD	3398387	3398875	489
b3250	mreC	3398875	3399978	1104
b3251	mreB	3400044	3401087	1044
b3252	csrD	3401392	3403332	1941
b3253	yhdH	3403484	3404458	975
b4697	yrdF	3404495	3404637	143
b4646	yrdE	3404638	3405031	394
b3255	accB	3405436	3405906	471
b3256	accC	3405917	3407266	1350
b3257	yhdT	3407375	3407617	243
b3258	panF	3407607	3409058	1452
b3259	prmA	3409070	3409951	882
b3260	dusB	3410280	3411245	966
b3261	fis	3411271	3411567	297
b3262	yhdJ	3411653	3412537	885
b3263	yhdU	3412621	3412800	180
b3264	envR	3412803	3413465	663
b3265	acrE	3413864	3415021	1158
b3266	acrF	3415033	3418137	3105
b3267	yhdV	3418390	3418611	222
b3268	yhdW	3419042	3420066	1025
b3269	yhdX	3420134	3421315	1182
b3270	yhdY	3421325	3422428	1104
b3271	yhdZ	3422436	3423194	759
b3272	rrfF	3423423	3423542	120
b3273	thrV	3423580	3423655	76
b3274	rrfD	3423668	3423787	120
b3275	rrlD	3423880	3426783	2904
b3276	alaU	3426958	3427033	76
b3277	ileU	3427076	3427152	77
b3278	rrsD	3427221	3428762	1542
b3279	yrdA	3429236	3429790	555
b3280	yrdB	3429766	3430023	258
b3281	aroE	3430020	3430838	819
b3282	tsaC	3430843	3431415	573
b3283	yrdD	3431420	3431962	543
b3284	smg	3431991	3432464	474
b4473	smf	3432436	3433560	1125
b3287	def	3433690	3434199	510
b3288	fmt	3434214	3435161	948
b3289	rsmB	3435207	3436496	1290
b3290	trkA	3436518	3437894	1377
b3291	mscL	3438024	3438434	411
b4550	arfA	3438431	3438649	219
b3292	zntR	3438705	3439130	426
b3293	yhdN	3439141	3439509	369
b3294	rplQ	3439616	3439999	384
b3295	rpoA	3440040	3441029	990
b3296	rpsD	3441055	3441675	621
b3297	rpsK	3441709	3442098	390
b3298	rpsM	3442115	3442471	357
b3299	rpmJ	3442618	3442734	117
b3300	secY	3442766	3444097	1332
b3301	rplO	3444105	3444539	435
b3302	rpmD	3444543	3444722	180
b3303	rpsE	3444726	3445229	504
b3304	rplR	3445244	3445597	354
b3305	rplF	3445607	3446140	534
b3306	rpsH	3446153	3446545	393
b3307	rpsN	3446579	3446884	306
b3308	rplE	3446899	3447438	540
b3309	rplX	3447453	3447767	315
b3310	rplN	3447778	3448149	372
b3311	rpsQ	3448314	3448568	255
b3312	rpmC	3448568	3448759	192
b3313	rplP	3448759	3449169	411
b3314	rpsC	3449182	3449883	702
b3315	rplV	3449901	3450233	333
b3316	rpsS	3450248	3450526	279
b3317	rplB	3450543	3451364	822
b3318	rplW	3451382	3451684	303
b3319	rplD	3451681	3452286	606
b3320	rplC	3452297	3452926	630
b3321	rpsJ	3452959	3453270	312
b3322	gspB	3453508	3453927	420
b3323	gspA	3453929	3455398	1470
b3324	gspC	3455578	3456393	816
b3325	gspD	3456377	3458329	1953
b3326	gspE	3458339	3459820	1482
b3327	gspF	3459817	3461013	1197
b3328	gspG	3461023	3461460	438
b3329	gspH	3461468	3461977	510
b3330	gspI	3461974	3462351	378
b3331	gspJ	3462344	3462931	588
b3332	gspK	3462924	3463907	984
b3333	gspL	3463922	3465085	1164
b3334	gspM	3465082	3465543	462
b3335	gspO	3465543	3466220	678
b3336	bfr	3466249	3466725	477
b3337	bfd	3466797	3466991	195
b3338	chiA	3467160	3469853	2694
b3339	tufA	3470145	3471329	1185
b3340	fusA	3471400	3473514	2115
b3341	rpsG	3473542	3474081	540
b3342	rpsL	3474178	3474552	375
b3343	tusB	3474678	3474965	288
b3344	tusC	3474973	3475332	360
b3345	tusD	3475332	3475718	387
b3346	yheO	3475718	3476440	723
b3347	fkpA	3476607	3477419	813
b3348	slyX	3477640	3477858	219
b3349	slyD	3477907	3478497	591
b4551	yheV	3478592	3478792	201
b3350	kefB	3478802	3480607	1806
b3351	kefG	3480607	3481161	555
b3352	yheS	3481289	3483202	1914
b3353	yheT	3483202	3484224	1023
b3354	yheU	3484218	3484436	219
b3355	prkB	3484490	3485359	870
b3356	yhfA	3485414	3485818	405
b3357	crp	3486120	3486752	633
b3358	yhfK	3486791	3488893	2103
b3359	argD	3488960	3490180	1221
b4820	yrfJ	3490132	3490185	54
b3360	pabA	3490266	3490829	564
b3361	fic	3490861	3491463	603
b3362	yhfG	3491453	3491620	168
b3363	ppiA	3491725	3492297	573
b3364	tsgA	3492568	3493749	1182
b3365	nirB	3494011	3496554	2544
b3366	nirD	3496551	3496877	327
b3367	nirC	3497003	3497809	807
b3368	cysG	3497828	3499201	1374
b3369	yhfL	3499448	3499615	168
b3370	frlA	3499910	3501247	1338
b3371	frlB	3501268	3502290	1023
b4474	frlC	3502340	3503170	831
b3374	frlD	3503167	3503952	786
b3375	frlR	3504052	3504783	732
b3376	yhfS	3504935	3506020	1086
b3377	yhfT	3506032	3507336	1305
b3378	yhfU	3507348	3507701	354
b3379	php	3507712	3508590	879
b3380	yhfW	3508587	3509813	1227
b3381	yhfX	3509813	3510976	1164
b3382	yhfY	3511060	3511422	363
b3383	yhfZ	3511439	3512344	906
b3384	trpS	3512634	3513638	1005
b3385	gph	3513631	3514389	759
b3386	rpe	3514382	3515059	678
b3387	dam	3515077	3515913	837
b3388	damX	3516020	3517306	1287
b3389	aroB	3517398	3518486	1089
b3390	aroK	3518543	3519064	522
b3391	hofQ	3519465	3520703	1239
b3392	hofP	3520615	3521019	405
b3393	hofO	3521009	3521449	441
b3394	hofN	3521433	3521972	540
b3395	hofM	3521972	3522751	780
b3396	mrcA	3522871	3525423	2553
b3397	nudE	3525589	3526149	561
b3398	igaA	3526469	3528604	2136
b3399	yrfG	3528669	3529337	669
b3400	hslR	3529348	3529749	402
b3401	hslO	3529774	3530652	879
b3402	yhgE	3530715	3532439	1725
b3403	pck	3532818	3534440	1623
b3404	envZ	3534516	3535868	1353
b3405	ompR	3535865	3536584	720
b3406	greB	3536812	3537288	477
b3407	yhgF	3537385	3539706	2322
b3408	feoA	3540163	3540390	228
b3409	feoB	3540407	3542728	2322
b3410	feoC	3542728	3542964	237
b3411	rpnA	3543167	3544045	879
b3412	bioH	3544074	3544844	771
b3413	yhgH	3544882	3545565	684
b3414	nfuA	3545624	3546199	576
b3415	gntT	3546559	3547875	1317
b3416	malQ	3547986	3550070	2085
b3417	malP	3550080	3552473	2394
b3418	malT	3553085	3555790	2706
b4475	rtcA	3555833	3556849	1017
b3421	rtcB	3556853	3558079	1227
b3422	rtcR	3558268	3559866	1599
b3423	glpR	3559848	3560605	758
b3424	glpG	3560622	3561452	831
b3425	glpE	3561497	3561823	327
b3426	glpD	3562013	3563518	1506
b3427	yzgL	3563724	3564005	282
b3428	glgP	3564134	3566581	2448
b3429	glgA	3566600	3568033	1434
b3430	glgC	3568033	3569328	1296
b3431	glgX	3569346	3571319	1974
b3432	glgB	3571316	3573502	2187
b4788	yhgO	3573660	3573701	42
b4789	yhgP	3573679	3573708	30
b3433	asd	3573775	3574878	1104
b3434	yhgN	3575071	3575664	594
b4476	gntU	3575721	3577061	1341
b3437	gntK	3577065	3577592	528
b3438	gntR	3577731	3578726	996
b3439	yhhW	3578950	3579645	696
b3440	yhhX	3579768	3580805	1038
b4451	ryhB	3580922	3581016	95
b3441	yhhY	3581138	3581626	489
b3442	yhhZ	3581863	3583041	1179
b3443	yrhA	3583038	3584309	1272
b3444	insA6	3583483	3583758	276
b3445	insB6	3583677	3584180	504
b4612	yrhD	3584404	3584559	156
b3446	yrhB	3584759	3585043	285
b3447	ggt	3585081	3586823	1743
b3448	yhhA	3586943	3587383	441
b3449	ugpQ	3587370	3588113	744
b3450	ugpC	3588110	3589180	1071
b3451	ugpE	3589182	3590027	846
b3452	ugpA	3590024	3590911	888
b3453	ugpB	3591009	3592325	1317
b3454	livF	3592724	3593437	714
b3455	livG	3593439	3594206	768
b3456	livM	3594203	3595480	1278
b3457	livH	3595477	3596403	927
b3458	livK	3596451	3597560	1110
b3459	panZ	3597984	3598367	384
b3460	livJ	3598555	3599658	1104
b3461	rpoH	3599929	3600783	855
b3462	ftsX	3601028	3602086	1059
b3463	ftsE	3602079	3602747	669
b3464	ftsY	3602750	3604243	1494
b3465	rsmD	3604393	3604989	597
b3466	yhhL	3604979	3605248	270
b3467	yhhM	3605251	3605610	360
b3468	yhhN	3605751	3606377	627
b3469	zntA	3606451	3608649	2199
b3470	tusA	3608751	3608996	246
b3471	yhhQ	3609217	3609882	666
b3472	dcrB	3609955	3610512	558
b3473	yhhS	3610516	3611733	1218
b3474	yhhT	3611865	3612914	1050
b3475	acpT	3612969	3613556	588
b3476	nikA	3613667	3615241	1575
b3477	nikB	3615241	3616185	945
b3478	nikC	3616182	3617015	834
b3479	nikD	3617015	3617779	765
b3480	nikE	3617776	3618582	807
b3481	nikR	3618588	3618989	402
b3482	rhsB	3619192	3623427	4236
b3483	yhhH	3623399	3623782	384
b4552	yrhC	3623887	3624132	246
b3484	yhhI	3624378	3625514	1137
b3485	yhhJ	3625679	3626803	1125
b3486	rbbA	3626803	3629538	2736
b3487	yhiI	3629535	3630602	1068
b4790	yhiY	3630665	3630778	114
b3488	yhiJ	3630968	3632590	1623
b4660	yhiL	3632852	3634458	1607
b3491	yhiM	3634841	3635893	1053
b3492	yhiN	3636208	3637410	1203
b3493	pitA	3637642	3639141	1500
b3494	uspB	3639385	3639720	336
b3495	uspA	3640111	3640545	435
b4791	yriA	3640612	3640686	75
b4792	yriB	3640643	3640696	54
b3496	dtpB	3640862	3642331	1470
b3497	rsmJ	3642380	3643132	753
b3498	prlC	3643140	3645182	2043
b3499	rlmJ	3645385	3646227	843
b3500	gor	3646299	3647651	1353
b4613	dinQ	3647705	3647788	84
b4712	agrA	3648063	3648144	82
b4713	agrB	3648294	3648375	82
b3501	arsR	3648528	3648881	354
b3502	arsB	3648935	3650224	1290
b3503	arsC	3650237	3650662	426
b3504	yhiS	3651291	3653713	2423
b3505	insH11	3652182	3653162	981
b3506	slp	3653961	3654527	567
b3507	dctR	3654683	3655213	531
b3508	yhiD	3655255	3655902	648
b3509	hdeB	3655966	3656292	327
b3510	hdeA	3656408	3656740	333
b3511	hdeD	3656995	3657567	573
b4704	arrS	3657985	3658054	70
b3512	gadE	3658366	3658893	528
b4718	gadF	3658992	3659082	91
b3513	mdtE	3659232	3660389	1158
b3514	mdtF	3660414	3663527	3114
b3515	gadW	3663890	3664618	729
b4452	gadY	3664864	3664969	106
b3516	gadX	3664986	3665810	825
b3517	gadA	3666180	3667580	1401
b3518	ccp	3667791	3669188	1398
b3519	treF	3669592	3671241	1650
b3520	yhjB	3671292	3671894	603
b3521	rcdB	3672414	3673313	900
b3522	yhjD	3673362	3674375	1014
b3523	yhjE	3674786	3676108	1323
b3524	yhjG	3676290	3678350	2061
b3525	pdeH	3678420	3679187	768
b3526	kdgK	3679419	3680348	930
b3527	yhjJ	3680444	3681940	1497
b3528	dctA	3682161	3683447	1287
b3529	pdeK	3683630	3685618	1989
b3530	bcsC	3685700	3689173	3474
b3531	bcsZ	3689155	3690261	1107
b3532	bcsB	3690268	3692607	2340
b3533	bcsA	3692618	3695236	2619
b3534	bcsQ	3695233	3695985	753
b3535	yhjR	3695997	3696185	189
b3536	bcsE	3696458	3698029	1572
b3537	bcsF	3698026	3698217	192
b3538	bcsG	3698214	3699893	1680
b4453	ldrD	3699980	3700087	108
b4454	rdlD	3700136	3700199	64
b3539	yhjV	3700563	3701834	1272
b3540	dppF	3701864	3702868	1005
b3541	dppD	3702865	3703848	984
b3542	dppC	3703859	3704761	903
b3543	dppB	3704771	3705790	1020
b3544	dppA	3706098	3707705	1608
b3545	proK	3708616	3708692	77
b3546	eptB	3708784	3710475	1692
b3547	yhjX	3710799	3712007	1209
b3548	yhjY	3712236	3712934	699
b3549	tag	3713092	3713655	564
b3550	yiaC	3713652	3714092	441
b3551	bisC	3714061	3716394	2334
b3552	yiaD	3716547	3717206	660
b3553	ghrB	3717310	3718284	975
b3554	yiaF	3718334	3719044	711
b3555	yiaG	3719478	3719768	291
b3556	cspA	3720049	3720261	213
b4793	ysaE	3720400	3720471	72
b4647	mokA	3720448	3720632	185
b4455	hokA	3720448	3720600	153
b3557	insJ	3720680	3721201	522
b3558	insK	3721198	3722049	852
b4614	sokA	3722077	3722111	35
b3559	glyS	3722328	3724397	2070
b3560	glyQ	3724407	3725318	912
b4553	ysaB	3725413	3725712	300
b3561	wecH	3725887	3726882	996
b3562	yiaA	3726924	3727361	438
b3563	yiaB	3727407	3727748	342
b3564	xylB	3727917	3729371	1455
b4834	xylZ	3729386	3729545	160
b3565	xylA	3729443	3730765	1323
b3566	xylF	3731131	3732123	993
b3567	xylG	3732201	3733742	1542
b3568	xylH	3733720	3734901	1182
b3569	xylR	3734979	3736157	1179
b3570	bax	3736353	3737177	825
b4794	baxL	3737177	3737203	27
b3571	malS	3737497	3739527	2031
b3572	avtA	3739705	3740958	1254
b3573	ysaA	3741109	3741582	474
b3574	plaR	3741684	3742532	849
b3575	yiaK	3742733	3743731	999
b3576	yiaL	3743743	3744210	468
b3577	yiaM	3744328	3744801	474
b3578	yiaN	3744804	3746081	1278
b3579	yiaO	3746094	3747080	987
b3580	lyxK	3747084	3748580	1497
b3581	sgbH	3748577	3749239	663
b3582	sgbU	3749232	3750092	861
b3583	sgbE	3750086	3750781	696
b4648	ysaC	3750813	3750914	102
b4649	ysaD	3750918	3751109	192
b3584	yiaT	3751128	3751868	741
b3585	yiaU	3751992	3752966	975
b3586	yiaV	3752963	3754099	1137
b3587	yiaW	3754105	3754428	324
b3588	aldB	3754973	3756511	1539
b3589	yiaY	3756676	3757827	1152
b3590	selB	3758017	3759861	1845
b3591	selA	3759858	3761249	1392
b3592	yibF	3761347	3761955	609
b3593	rhsA	3762183	3766316	4134
b3594	yibA	3766337	3767179	843
b3595	yibJ	3767221	3767922	702
b3596	yibG	3768177	3768638	462
b4650	yibS	3768639	3768890	252
b4651	yibW	3768892	3769256	365
b4615	yibV	3769345	3769680	336
b4652	yibU	3769948	3770146	199
b3597	yibH	3770243	3771379	1137
b3598	yibI	3771382	3771744	363
b3599	mtlA	3772281	3774194	1914
b3600	mtlD	3774424	3775572	1149
b3601	mtlR	3775572	3776159	588
b4554	yibT	3776171	3776380	210
b3602	yibL	3776665	3777027	363
b3603	lldP	3777399	3779054	1656
b3604	lldR	3779054	3779830	777
b3605	lldD	3779827	3781017	1191
b3606	trmL	3781215	3781688	474
b3607	cysE	3781741	3782562	822
b3608	gpsA	3782642	3783661	1020
b3609	secB	3783661	3784128	468
b3610	grxC	3784191	3784442	252
b3611	yibN	3784584	3785015	432
b3612	gpmM	3785260	3786804	1545
b3613	envC	3786838	3788097	1260
b3614	yibQ	3788101	3789060	960
b3615	waaH	3789047	3790081	1035
b3616	tdh	3790320	3791345	1026
b3617	kbl	3791355	3792551	1197
b3618	htrL	3792826	3793683	858
b3619	rfaD	3793987	3794919	933
b3620	waaF	3794929	3795975	1047
b3621	waaC	3795979	3796938	960
b3622	waaL	3796948	3798207	1260
b4795	yibX	3797772	3798014	243
b4796	yibY	3798039	3798149	111
b3623	waaU	3798239	3799312	1074
b3624	waaZ	3799345	3800196	852
b3625	waaY	3800267	3800965	699
b3626	waaJ	3800983	3801999	1017
b3627	waaO	3802039	3803058	1020
b3628	waaB	3803058	3804137	1080
b3629	waaS	3804181	3805116	936
b3630	waaP	3805153	3805950	798
b3631	waaG	3805943	3807067	1125
b3632	waaQ	3807064	3808098	1035
b4760	rirA	3808166	3808238	73
b3633	waaA	3808540	3809817	1278
b3634	coaD	3809825	3810304	480
b3635	mutM	3810343	3811152	810
b3636	rpmG	3811250	3811417	168
b3637	rpmB	3811438	3811674	237
b3638	yicR	3811891	3812559	669
b3639	dfp	3812731	3813951	1221
b3640	dut	3813929	3814387	459
b3641	slmA	3814494	3815090	597
b3642	pyrE	3815127	3815768	642
b3643	rph	3815863	3816549	687
b3644	yicC	3816676	3817539	864
